"CREATED_MONTH","CREATED_YEAR","RESOLVED_MONTH","RESOLVED_YEAR","DATA_FEED","NUM_IGNORED"
4,2020,7,2020,"NG",5
4,2020,4,2020,"OV",3
4,2020,4,2020,"BEL",3
4,2020,10,2020,"TGO",1
4,2020,9,2020,"PI_GA",159
4,2020,6,2020,"IOM",10
4,2020,6,2020,"RINA",1
4,2020,4,2020,"PI_KO",1
4,2020,4,2020,"LR",6
4,2020,5,2020,"IB",42
4,2020,4,2020,"GEO",4
4,2020,6,2020,"TGO",3
5,2020,5,2020,"BV",600
5,2020,5,2020,"TUR",62
5,2020,5,2020,"BHR",1
5,2020,6,2020,"BV",144
5,2020,5,2020,"NIS",1
5,2020,7,2020,"BLACKSEA",18
5,2020,5,2020,"DB",13
5,2020,6,2020,"CAN",2
5,2020,8,2020,"PI_JS",44
5,2020,6,2020,"BLACKSEA",8
5,2020,5,2020,"VZ",2
5,2020,8,2020,"VUT",2
5,2020,5,2020,"GEO",1
5,2020,6,2020,"PI_SM",33
6,2020,9,2020,"VUT",1
6,2020,8,2020,"LBR",28
6,2020,8,2020,"PI_AM",17
6,2020,10,2020,"BV",10
6,2020,9,2020,"BLACKSEA",52
6,2020,9,2020,"PI_JS",11
6,2020,8,2020,"IR",6
6,2020,6,2020,"VCT",6
6,2020,8,2020,"MHL",29
6,2020,10,2020,"PI_ST",5
6,2020,7,2020,"NG",10
6,2020,11,2020,"PI_GA",2
6,2020,8,2020,"RINA",40
6,2020,8,2020,"ML",1
6,2020,10,2020,"ML",1
6,2020,8,2020,"UKR",207
6,2020,11,2020,"UKR",125
7,2020,7,2020,"NG",59
7,2020,7,2020,"RINA",39
7,2020,2,2021,"BV",25
7,2020,10,2020,"PI_SK",212
7,2020,9,2020,"PI_JS",9
7,2020,7,2020,"PI_JS",3
7,2020,7,2020,"VN",42
7,2020,10,2020,"KI",18
7,2020,10,2020,"MLT",1
7,2020,10,2020,"PI_SM",17
7,2020,7,2020,"GIBSONS",2
7,2020,7,2020,"BK",8
8,2020,9,2020,"VUT",4
8,2020,8,2020,"CS",2184
8,2020,10,2020,"KI",6
8,2020,8,2020,"PI_ST",53
8,2020,8,2020,"BV",84
8,2020,9,2020,"BV",48
8,2020,10,2020,"CS",449
8,2020,8,2020,"LBR",72
8,2020,9,2020,"LBR",32
8,2020,10,2020,"KR",58
8,2020,10,2020,"MHL",28
8,2020,8,2020,"GHOST_VESSEL",4
8,2020,10,2020,"BLACKSEA",50
8,2020,12,2020,"TGO",1
8,2020,8,2020,"PH",107
8,2020,12,2020,"PI_JS",7
8,2020,9,2020,"CS",1384
8,2020,8,2020,"NIS",4
8,2020,8,2020,"LUX",4
8,2020,8,2020,"FRO",3
8,2020,12,2020,"VDM",16
9,2020,9,2020,"BV",101
9,2020,9,2020,"MHL",48
9,2020,9,2020,"KR",70
9,2020,9,2020,"PI_WE",54
9,2020,9,2020,"PI_AM",26
9,2020,10,2020,"PI_SM",53
9,2020,9,2020,"VN",5
9,2020,11,2020,"IR",6
9,2020,10,2020,"PI_SK",87
9,2020,10,2020,"MHL",51
9,2020,9,2020,"TGO",2
9,2020,10,2020,"PI_ST",37
9,2020,10,2020,"IOM",5
9,2020,12,2020,"VDM",17
9,2020,9,2020,"PR",1
9,2020,1,2021,"CS",19
9,2020,1,2021,"VDM",1
10,2020,10,2020,"LBR",52
10,2020,10,2020,"PI_AM",14
10,2020,10,2020,"PI_GA",24
10,2020,1,2021,"BV",4
10,2020,10,2020,"PI_BM",143
10,2020,12,2020,"MHL",5
10,2020,12,2020,"PI_SM",6
10,2020,10,2020,"AMSA",7
10,2020,10,2020,"CM",2
10,2020,12,2020,"PH",3
10,2020,10,2020,"CUW",8
10,2020,12,2020,"LBR",42
10,2020,1,2021,"PI_BM",16
10,2020,10,2020,"GIB",32
10,2020,11,2020,"VDM",44
10,2020,12,2020,"PLW",6
10,2020,10,2020,"VDM",5
10,2020,1,2021,"KI",16
10,2020,12,2020,"CS",46
11,2020,11,2020,"NK",20
11,2020,11,2020,"KR",39
11,2020,11,2020,"TU",19
11,2020,11,2020,"LBR",17
11,2020,11,2020,"TGO",3
11,2020,11,2020,"RINA",9
11,2020,11,2020,"UKR",2
11,2020,12,2020,"PI_BR",59
12,2020,12,2020,"LUX",1
12,2020,12,2020,"PI_BM",62
12,2020,12,2020,"TUR",17
12,2020,12,2020,"PI_BR",15
12,2020,12,2020,"AB",1
12,2020,12,2020,"VN",3
1,2021,1,2021,"PLW",7
1,2021,1,2021,"MHL",54
1,2021,2,2021,"LBR",4
1,2021,1,2021,"CUW",8
1,2021,1,2021,"BK",3
1,2021,2,2021,"PI_BM",3
2,2021,2,2021,"TUV",23
2,2021,2,2021,"NK",4
2,2021,2,2021,"TUR",2
2,2021,2,2021,"KI",1
2,2021,2,2021,"IR",2
